annual_spending,frequency_purchases,avg_order_value,days_since_last_purchase,customer_lifetime_months,customer_id,cluster,anomaly
5357.112571511747,56.62130674521047,80.88919118799149,2.7418964575655416,29.62957472495615,CUST_0081,2,False
6477.894044741516,65.86016816145352,67.87107359484855,3.9509594674404527,30.126726689781336,CUST_0082,2,False
4481.7297817263525,37.62184501173151,104.06927271734446,5.978749122455836,48.52993052482886,CUST_0083,2,False
4191.506397106812,71.33033374656267,84.87298509431393,2.5557443822161092,44.182697875515736,CUST_0084,2,True
4498.242956415464,30.479122004774982,71.55492580804652,6.425996860344776,58.1604879088324,CUST_0085,2,True
14685.060272482116,48.482149049644164,390.52341357718916,4.5193492036837295,43.00713822391157,CUST_0086,3,True
5328.7511096596845,55.883172064845766,78.3690399277121,4.250358384900805,31.688494910555285,CUST_0087,2,False
4470.239796232961,52.809918677350325,133.74283270145128,6.421919936406983,43.08785796830771,CUST_0088,2,False
5513.267433113356,43.77300480179406,117.63279513898901,5.88852662297208,49.30444296699489,CUST_0089,2,False
5097.0775493480405,47.918777496427246,99.84054717366766,4.278067668361841,45.84578617436837,CUST_0090,2,False
5968.644990532889,45.06999065341167,129.59888277780053,7.318659606728496,42.08728837328757,CUST_0091,2,False
4297.946906122647,44.106352430557884,101.54736615295236,2.8378733448002054,48.80009627506985,CUST_0092,2,False
4672.337853402232,58.496020970210246,82.77431597343472,6.231871213888527,50.03154708534807,CUST_0093,2,False
4607.891846867842,53.57015485965047,130.46248154539313,6.186202515936768,52.58590789245032,CUST_0094,2,True
3536.4850518678813,43.070904047393455,110.77820087369318,4.38090712137202,43.784518651075715,CUST_0095,2,False
5296.120277064576,58.995998754332504,79.25507691347087,5.652266044484236,33.994583036197746,CUST_0096,2,False
5261.0552721798895,53.072995208766095,96.19322643832784,2.497772847229394,37.76056423719987,CUST_0097,2,False
5005.113456642461,58.1286211883896,82.48763493230486,6.848054038413802,50.47810759810028,CUST_0098,2,False
262.02580398074804,103.2639655548691,0.9805310693879772,4.630195727114022,26.196771948153167,CUST_0099,2,True
3584.6292579495857,41.710049890779274,118.52355095063282,3.954553958961921,40.424079706474814,CUST_0100,2,False
4579.354677234641,44.39818959803031,138.1883328094026,7.098018451673779,31.279934252071673,CUST_0101,2,False
4657.285483473231,57.472936051232615,72.02864852361718,3.5913126189144817,36.34493787521781,CUST_0102,2,False
4197.722730778381,56.10370265433465,111.25938473381142,2.1830774072728807,51.341422351287584,CUST_0103,2,True
4838.714288333991,49.79098406035852,86.98714861756346,1.8867416529521925,38.29318881623884,CUST_0104,2,False
5404.050856814539,51.17327383308782,90.25749232470608,6.21201990269128,36.55723857787378,CUST_0105,2,False
6886.185901210531,62.77664895788425,88.15212151522262,2.439141295007434,19.681726308240968,CUST_0106,2,True
5174.577812831839,44.0842861116417,82.72018460640368,8.50958836396873,44.95504279232665,CUST_0107,2,False
5257.550390722764,55.470973811700375,100.97043255889653,0.8361411842325559,43.7458101736929,CUST_0108,2,False
4925.554084233832,47.97807347566106,83.38099767177924,8.392912736580076,61.95905667966552,CUST_0109,2,True
3081.2287847009584,47.8231879677278,105.40913651559677,5.422034934405237,32.30666118056399,CUST_0110,2,False
4973.486124550783,60.9877685198719,98.99523781101726,4.806573776259215,38.62980393196727,CUST_0111,2,False
5060.230209941026,58.2541634898803,95.2210390626718,3.9101618263821005,38.992604204529066,CUST_0112,2,False
7463.242112485286,58.135096360006386,81.84872675916804,5.798272228704142,54.92943935716169,CUST_0113,2,True
4807.639035218877,63.05478807154329,88.46457338863334,4.9247305951503035,34.85645361135658,CUST_0114,2,False
5301.5473423336125,50.21003841632759,115.10782451651512,7.2066037640330425,39.34825830924407,CUST_0115,2,False
4965.288230294756,56.81952971294964,110.01834375248761,5.228455297324079,43.29475811659847,CUST_0116,2,False
3831.321962380468,46.89733243406544,80.44889510402898,5.300603522923756,38.2393094778763,CUST_0117,2,False
6142.822814515021,53.24166352488442,101.98664610858452,4.272775575572288,30.64279662539366,CUST_0118,2,False
5751.933032686774,48.698569456323156,115.02774246743579,4.886108752557865,38.32907991477969,CUST_0119,2,False
5791.031947043047,50.96995964992718,66.61189437757257,5.615603537784119,48.883580998317264,CUST_0120,2,False
4090.612545205261,55.95157025436914,110.8672038475987,1.5796632146867489,23.681816407067277,CUST_0121,2,False
6402.7943109360995,41.81779316766527,86.74752482108306,2.303629155788574,37.595636089762515,CUST_0122,2,False
15059.056482015552,70.9238727568546,475.6101836551715,6.48652818804543,27.59855022072992,CUST_0123,3,True
5586.85709380027,39.93982618500298,84.73481686914967,5.341730876255884,50.34055954709811,CUST_0124,2,False
7190.455625809978,37.85811387212268,63.90235798670962,4.632033327294642,17.721757142594704,CUST_0125,2,True
4009.4636748693115,61.581108735000676,67.44915124233674,5.036867866130787,29.29293783274094,CUST_0126,2,False
4433.702270397228,57.91662693962936,100.96169893322764,5.695163410723342,40.52654250077425,CUST_0127,2,False
5099.651365087641,56.24119817052155,105.19445003442964,3.920480639381277,54.786288350812086,CUST_0128,2,False
4496.5243458838,56.2834550926428,81.91366749791183,3.4433905491953745,35.210996867124145,CUST_0129,2,False
3449.336568933867,49.87753227153085,112.77184917554747,5.391690510195363,29.33760567968162,CUST_0130,2,False
5068.562974806027,41.02745628514168,66.7695987546208,3.0432544447699357,58.57388483328708,CUST_0131,2,True
3937.696286273895,50.75804558193726,98.67840402705367,5.816505511428944,18.623833195005073,CUST_0132,2,False
5473.592430635182,43.22838288487888,75.77967600475087,1.5948327915243192,9.614328520559017,CUST_0133,1,True
183.48884366719008,82.55349759701348,4.945670265746788,7.058311274651287,41.28017340063999,CUST_0134,2,True
6549.93440501754,48.52942618497861,100.94797342632828,5.9451949648260864,29.975349307768667,CUST_0135,2,False
4216.746707663763,41.745028032074885,82.79173269432096,5.5120594686277515,23.74520619443144,CUST_0136,2,False
4677.938483794324,46.78614158347007,92.30888911540349,6.965381967891028,44.50027736759224,CUST_0137,2,False
5813.51721736967,54.12931454275624,120.1258561842888,8.330948888925153,38.925608565254386,CUST_0138,2,False
3769.1356835660445,44.36275447196025,88.46216260953702,7.028740130036261,29.23105643115926,CUST_0139,2,False
5227.45993460413,41.77779604433569,116.71384224130284,1.3182515373367094,20.636347215949268,CUST_0140,2,False
6307.142754282428,52.436872114919126,77.40586290684763,2.440846066528597,46.469487939361734,CUST_0141,2,False
3392.5167654387724,52.44966571108723,110.59608355830565,3.7503628446086426,43.80241413550393,CUST_0142,2,False
5184.633858532305,44.9305682462887,128.83137241315802,5.052182100421668,34.809889634647405,CUST_0143,2,False
5259.882794248423,45.289616943816775,50.56710999745421,6.035318040938246,58.15964395257199,CUST_0144,2,True
5781.822871777311,52.32049937357636,84.06209489059046,3.548512373693069,23.15898280408617,CUST_0145,2,False
3763.0492891219183,35.51915658502676,111.5414425436108,5.373533528954157,17.693697948903136,CUST_0146,1,True
3679.5433869157237,35.92536225623445,95.93909227914014,3.489234135293355,27.69710316142507,CUST_0147,2,False
5521.941565616898,42.81555778747564,107.42291746742617,3.7769643940161037,35.452967803734026,CUST_0148,2,False
5296.984673233186,47.86552848288153,87.92029626568359,2.1866778063035555,38.9200733918723,CUST_0149,2,False
5250.492850345877,53.10907565598005,101.731795749458,3.1535335077781914,33.10516730572404,CUST_0150,2,False
5346.448209496975,64.75356216949552,96.88645529215842,2.2966307887673327,40.22466475817156,CUST_0151,2,False
4319.975278421509,58.576596232020194,123.35564123319614,3.0482534940453343,20.98152690971467,CUST_0152,2,True
5232.253697161003,48.40061470036573,105.08841686602426,7.107283593215679,53.32517524887911,CUST_0153,2,False
5293.072473298681,49.80983792097311,106.75205324150404,3.1012022223361138,35.01418585928917,CUST_0154,2,False
4285.648581973632,39.97470635362191,91.76246067755065,10.26476412967478,49.407549979057535,CUST_0155,2,False
139.36054634407802,100.10947816347044,6.44776273095856,5.9866358017617785,40.11270415653245,CUST_0156,2,True
5473.832920911787,47.11341361079862,91.34883624360758,5.369672247389747,41.48103862984541,CUST_0157,2,False
3808.696502797351,53.227185603380896,107.88904284756593,3.2832844396375727,42.837207362786444,CUST_0158,2,False
5656.55360863383,41.727690564476774,91.58031038359474,6.4006197588179825,41.37250272020778,CUST_0159,2,False
4025.3183297726787,55.193465142411725,105.79549713792827,3.848724347524452,43.71267311841053,CUST_0160,2,False
5787.084603742452,65.32738913002578,141.50801597290877,5.244019629290723,51.94983036158918,CUST_0161,2,True
6158.595579007404,48.91239851543143,117.42249406863385,10.12016907653759,38.35825403641764,CUST_0162,2,False
4179.317681648289,54.01711722098941,93.47952935664318,4.8078802005507,44.508045091062144,CUST_0163,2,False
5963.376129244321,56.90143991711113,124.02427844327889,7.298546652571352,34.92317166855328,CUST_0164,2,False
5412.780926936498,45.987795281141636,91.83849253956897,3.593647149748225,53.281406585393675,CUST_0165,2,False
5822.06015999449,52.24092481810417,59.23750929644292,4.930023019006077,27.883292375288764,CUST_0166,2,False
6896.792982653948,50.12592400781795,79.83827378165192,8.54160127127102,57.61128519492979,CUST_0167,2,True
4754.61188399713,50.97676098548832,62.58416157948289,3.746065884424465,35.51810459226788,CUST_0168,2,False
4246.2638356425105,42.26990216144534,92.96973031917383,8.624897115993857,18.83069877458342,CUST_0169,1,False
4110.485570374477,50.245101742589426,100.36836758379103,6.415503870910951,37.53725297892947,CUST_0170,2,False
4184.189715034561,54.979982912454496,133.52874624550566,3.8750664482114647,27.82738011030143,CUST_0171,2,False
4922.898290585896,64.51143607795042,106.53854747528325,6.264815478111042,46.08772258786469,CUST_0172,2,False
5341.151974816644,59.59270826085207,95.61798942382272,6.9451088992534595,28.168512248371307,CUST_0173,2,False
5276.690799330019,71.53182457511556,116.58811162366979,6.243619924434393,30.645798801422643,CUST_0174,2,False
5827.183249036024,42.326524371119504,55.7772938198423,1.8595505602190872,13.325511228653628,CUST_0175,2,True
5013.001891877907,58.723206367206785,104.71229116217131,3.545725648350263,30.57232416901108,CUST_0176,2,False
6453.534077157317,51.83342005738352,115.41730387773933,4.504962728896991,6.913448080452518,CUST_0177,2,True
4735.343166762044,71.89802933217672,70.42827508440317,4.851133141799908,16.99316611817132,CUST_0178,2,True
7720.169166589619,41.91701714644849,122.87508086413858,6.241344195101356,45.12497587373157,CUST_0179,2,True
5625.6673477650065,41.602781578192236,106.76992814988829,5.355402001866508,45.42960190380999,CUST_0180,2,False
4142.842443583718,44.00607354555978,91.69424172198397,2.3293112825797975,41.10549074141958,CUST_0181,2,False
3929.1075019388877,28.76104275690193,112.6556373221257,5.760395702011927,24.396286282449445,CUST_0182,1,True
5482.472415243185,44.74244978319239,145.41385715608791,6.221171490567646,35.42746372629624,CUST_0183,2,False
13672.861883974536,42.40867338446302,661.5994062563227,6.11958089586208,35.95676953091318,CUST_0184,3,True
5714.000494092092,51.50393786476208,104.96441172600672,7.161561451109243,22.099623729689487,CUST_0185,2,False
5473.237624573545,53.41755975777159,90.81278200919512,6.667844309097808,54.04077962120581,CUST_0186,2,False
4927.1710873431275,68.76170839215887,83.00311261070416,5.918360158456873,46.52834748690806,CUST_0187,2,False
4153.206281931595,59.5042383818605,116.60671633088491,4.859668577082706,33.34842991404403,CUST_0188,2,False
199.933150239897,91.0313821874932,7.2484376063796905,1.6780781329680172,36.32263006793437,CUST_0189,2,True
4553.485047932979,41.01585328651642,101.43132474438785,5.859236438265172,38.50059369537063,CUST_0190,2,False
5856.398794323472,54.919191715065054,90.44685106469767,5.4153753743262225,11.499181578908512,CUST_0191,2,True
5214.093744130204,36.797667929793576,109.57959651492784,5.543157674390747,33.033871409752834,CUST_0192,2,False
3754.261221288012,68.31458765854353,106.67324210573896,2.446502848359381,27.816189024026418,CUST_0193,2,True
5173.180925851182,61.79440120721287,120.75079888515799,2.8378869191834752,23.980559881261016,CUST_0194,2,False
5385.317379728836,45.30824347895295,89.79967202290506,7.1063057066658075,32.626796485368544,CUST_0195,2,False
4116.142563798867,32.868654709091224,94.60250129413258,4.92088969228669,57.572238322194266,CUST_0196,2,True
5153.7251059455275,63.538723741654124,80.42472568435386,6.363001394745249,43.690114335204115,CUST_0197,2,False
5058.208718446,48.85460154747382,91.11413479847776,5.056636752260922,29.14585212260644,CUST_0198,2,False
3857.029702169377,62.378163119734616,107.54600986089704,5.05951227899149,42.8709933762739,CUST_0199,2,False
2199.677718293001,19.0855177944758,77.06522164680115,15.919172581612521,27.931435621761597,CUST_0200,1,False
1962.3168414563843,26.874382095740923,47.13644312409052,28.46516831990248,28.558082857589177,CUST_0201,1,True
1529.815184960087,16.770179104377323,60.79636913222273,16.749000122839536,25.563853852426327,CUST_0202,1,False
1176.531611147213,16.00403996674873,30.600905631932545,9.979727015789948,23.209238390085552,CUST_0203,1,False
1849.111656806795,17.58628238908984,35.65345434772987,14.522678764554636,27.487803116000368,CUST_0204,1,False
1696.7426927108747,15.233356958706437,57.08609416820566,6.118768332667742,3.7420313182425176,CUST_0205,1,True
1947.5966100138662,20.613351579973976,72.26174042803947,14.597001253516195,29.45655592050105,CUST_0206,1,False
1817.5859008409848,28.123392292347802,55.3342002317849,10.834719714996208,25.009423229295738,CUST_0207,1,False
2024.7763576596676,21.615396365580146,45.30412954215269,19.57695137780081,22.220200825773876,CUST_0208,1,False
1232.382394219716,18.738232489368563,49.98937108135031,12.252298627022325,40.37489756575646,CUST_0209,1,False
2158.697032817163,18.54094365542228,31.243883990454236,14.416170421023766,18.600527849675583,CUST_0210,1,False
1598.7998023461998,12.184045956516716,59.0677298953305,11.822210792977984,20.775392087479755,CUST_0211,1,False
2537.630436312633,24.415548885735795,63.234995934851135,23.694256759266658,39.93242641763787,CUST_0212,1,True
1155.406090955216,19.61081401493599,43.218645007503795,13.393786169410442,17.343509561201145,CUST_0213,1,False
2367.9819015826247,19.09760043204687,42.94936778360748,24.162785217396006,19.599077736507688,CUST_0214,1,False
1598.955391731324,35.965537839224304,53.98817344478073,19.070758810591332,22.8237966125532,CUST_0215,1,True
1174.2909981927758,21.49376454182843,43.44920395939107,17.41033363667693,30.725875857036392,CUST_0216,1,False
1258.0570829728392,16.24104474952408,49.008010780612665,16.8436657365876,25.662420058826505,CUST_0217,1,False
1339.8263459028399,17.868212018972283,81.49582683749773,16.968986491081257,13.658997222781899,CUST_0218,1,False
1712.0829732009581,25.742228545983775,46.29461448881005,5.361637103271949,19.742651494982482,CUST_0219,1,False
1761.4177440177498,20.56635205268882,44.62489771968167,13.605583029246217,19.14116453430231,CUST_0220,1,False
1213.1499980307105,12.808610108413166,40.286872915472614,19.225789855921608,23.382231638215636,CUST_0221,1,False
1487.8227038695086,24.59614467287602,61.16287957249905,14.755514082629473,27.406749269038635,CUST_0222,1,False
2571.135179305932,16.65927957230503,47.28163740172845,7.974050765982125,27.345646047103777,CUST_0223,1,False
2363.7715850503555,29.366488881087726,40.25940442517861,14.737977747112653,9.791905967612783,CUST_0224,1,False
1718.1618348370162,25.400240328573243,69.81956048409518,23.520527581277456,32.51152790048685,CUST_0225,1,False
1519.0017390841,17.763390521706246,71.29404506770456,21.234458577673596,26.02055076797299,CUST_0226,1,False
1560.0156633591307,26.405081808675565,40.99364651391942,14.689979953169841,35.076256380751246,CUST_0227,1,False
1806.7589863652083,20.339277552637018,22.001900729590755,19.757246385290433,27.553586618325376,CUST_0228,1,False
988.6037174007972,24.263868375611096,65.11270534755383,13.167464898159741,32.8105836618861,CUST_0229,1,False
1371.3117312883273,22.423664086472375,39.73055261359994,6.480642065866405,27.732362491601016,CUST_0230,1,False
665.7079630612053,15.768216725045633,61.85938398744153,10.377670059352228,34.769806049621984,CUST_0231,1,False
1699.6115613026395,16.78225083841269,20.448442734322466,22.81444384254099,28.17800508814223,CUST_0232,1,False
1823.5979698513706,25.149804087905807,63.38896007448964,13.630034590853478,23.21667802845677,CUST_0233,1,False
1258.406768850313,18.326123339467294,31.83242106078828,13.78308010312491,42.17947776357505,CUST_0234,1,False
2286.9933816450166,17.981757683790015,60.96146178599787,13.500809018625597,31.112296978239137,CUST_0235,1,False
887.1171684988294,15.224387103253235,50.21409601754651,24.520682947865033,28.589955368035305,CUST_0236,1,False
767.8125598950899,22.117995327967307,35.690908709050326,23.129794576810315,13.789564667693313,CUST_0237,1,False
1612.225909279986,30.312624596215727,43.894455306098294,26.09390116724067,13.693539060291698,CUST_0238,1,True
2023.5491513060774,14.662335428728635,60.294776854350516,14.204773947999744,26.341723857134827,CUST_0239,1,False
2341.9638457289343,20.12109728336379,51.58841679672852,16.478122443735476,25.164169582145927,CUST_0240,1,False
1270.55786856553,27.061102777077146,58.766194707087266,7.416787252896045,19.08701947993347,CUST_0241,1,False
195.79343797376487,87.05732678425393,5.638333552956551,22.384672130591373,25.12786159689648,CUST_0242,2,True
15391.344615270611,22.26185898124867,658.3548909776939,9.161102243660325,36.70901542434876,CUST_0243,3,True
1413.6863500295901,14.688032359265602,74.25818862452937,16.083877818813146,29.56321979640239,CUST_0244,1,False
1941.8299687433362,22.141535486038244,51.565339062848196,9.513487361835779,14.871931921978094,CUST_0245,1,False
1826.16143920671,19.064278674977256,36.51823927515308,12.05566586630652,23.10792938285645,CUST_0246,1,False
711.8039215078753,24.928649978399314,30.04529561391515,10.813687844751499,17.560268153179514,CUST_0247,1,False
2238.270174862948,25.936930257823754,47.163194138344494,11.96062369662091,20.89840066873151,CUST_0248,1,False
302.92459774114445,94.07814038036187,1.7187311194297616,12.304386484255108,20.69107467496286,CUST_0249,2,True
1187.2186492452352,22.898165866067878,48.08676319433699,12.258656025374615,20.178835339167957,CUST_0250,1,False
1697.9017667187045,21.628981582910832,72.66732395371021,19.166669558901535,13.958917024212841,CUST_0251,1,False
1747.0150931413693,20.97192150788668,28.232364649226618,9.4756860346874,22.97876254785448,CUST_0252,1,False
1630.3368829119536,18.23416853594656,49.81866578230918,16.102707135069334,19.51513890522152,CUST_0253,1,False
1224.84742307729,21.692419217308455,31.214098333803214,21.089795761527792,0.5644104799818557,CUST_0254,1,True
167.12097267574222,94.85689905869998,5.6835829362379275,12.43401817743302,40.42377619601331,CUST_0255,2,True
1487.2229645042773,20.84230488134807,63.30331085145951,11.410405546261991,32.710157233733376,CUST_0256,1,False
2086.3645096296823,26.5879876780398,43.6885730947842,13.847376874098746,20.98959420060003,CUST_0257,1,False
1771.8000772972161,14.967287173601793,10.936792150592986,20.898626041803553,24.150552397924788,CUST_0258,1,False
1314.692833956947,25.699392805645225,52.98422220194742,15.970538154766789,14.626765221459506,CUST_0259,1,False
1885.8493553241724,26.58557533669933,56.55107827600264,12.343928526962006,37.565783022486926,CUST_0260,1,False
75.72868968496232,19.409657365044605,56.06442132442547,17.419383255940197,39.17830955818489,CUST_0261,1,False
14650.662119778124,9.390725504957027,502.5290699334676,9.488539250817883,25.253549825972197,CUST_0262,3,True
630.1431106109502,16.960890064527838,33.93419480526427,18.40679755221474,32.188245153482754,CUST_0263,1,False
1318.779529298434,26.484972732805545,60.20324158175674,17.043036538508836,25.40229423147139,CUST_0264,1,False
940.1650526869281,19.88565968850559,67.88761268716962,13.46095764430558,13.306196488992555,CUST_0265,1,False
852.6592621395471,15.003488838525445,23.321186239902246,10.807071007763845,20.70541304829074,CUST_0266,1,False
2080.4133936892595,17.47612539385891,54.79477738878466,10.566595388582714,25.055423734175655,CUST_0267,1,False
1266.1493993440542,24.203100132522763,42.43730253488493,17.674086681729552,20.363618250052447,CUST_0268,1,False
